What do you think?	-0.11758808,0.4791357,0.3581688,0.044586472,-0.025644874,-0.22281088,0.8742067,0.5749156,0.03481793,-0.2901156,-0.39077932,0.12370809,0.30530497,-0.9176592,0.23832788,-0.025498182,-0.16976526,0.09661212,-1.302602,-0.8424453,0.46401325,-0.34239456,-0.5058143,-0.06657797,0.04314953,0.84380776,1.3278836,-0.23463942,-0.1708659,-0.29920134,-0.09054895,0.70129955,0.4176754,0.5417722,0.50868493,-0.5403649,-0.105183445,-0.21384844,-0.009596959,-0.23663995,0.4397431,-0.42070985,0.079587646,-0.5146674,-0.37496343,0.34495512,-0.9841462,0.4426386,-1.5712634,-0.9209004,-0.16386297,0.708439,1.1806847,-0.36032748,-1.6518762,-0.03300173,-0.91745055,0.73578197,0.17701325,0.25133452,0.48229548,-0.32671684,-0.15808024,0.05075923,0.2717392,0.46473503,1.2860537,0.08042049,1.1996542,-1.0993352,1.3754116,-0.5524701,-0.31617424,-0.76351863,-0.27138808,0.7605124,-0.0056460053,0.96753377,0.76070565,0.29951447,0.18647814,-1.3897483,-0.8309163,0.15259092,0.13971245,-1.4597365,-0.8853111,-0.11496524,-0.18021943,0.8101049,0.6693379,-0.48898748,0.16239108,0.32582387,-0.5696098,-0.43918747,-0.35350037,-0.05876685,-0.054767676,0.81488174,-0.06652562,-1.2680517,0.5878132,0.1035489,-0.5595565,1.0711529,0.48585778,0.09114991,-0.008656174,0.3475001,-0.4985498,-1.2796334,0.24636327,0.6879138,0.19746353,-0.009108986,-0.31098673,-0.46630713,-0.54608667,0.48116514,-1.170357,0.7289666,-0.52924603,1.10731,0.7973055,0.33764377,0.82131845,0.75591046,0.14636256,-1.074325,0.6303678,0.018578123,-0.29546407,-1.2602559,-0.28768116,0.6474935,1.3219845,0.62730604,-0.2740345,0.2481568,1.1685911,1.9691288,0.5783467,-0.64594936,0.524398,0.5926015,-0.3812736,-0.0836019,-0.015723808,-0.1352307,-0.95082724,0.38652828,-0.094636664,-0.34200326,-0.94084454,-1.1951389,-0.6508754,-0.64358884,-1.1508263,0.7805314,0.03161748,-0.3783246,0.07317258,0.7132692,-0.06580966,0.1069142,-1.2440892,0.59166044,-0.074593835,0.21084635,0.31750962,0.26258853,0.5288216,0.4373856,-0.24062477,-0.29581532,-1.2289919,-0.39801627,-0.4707211,0.4949898,0.39116305,-0.30409497,-0.19682431,0.057488065,0.052793093,0.4737033,-0.9326007,-1.7333714,0.5362628,0.03463032,0.06118971,-0.10350291,0.08725532,0.06797822,0.01721344,0.11673546,0.7971396,-0.7184943,-0.19699179,-1.1383673,0.46891636,0.67848337,1.2967099,0.70595664,-0.5813511,0.6603079,0.014184232,-0.43587232,0.18399584,0.26151517,-0.21257363,-0.4631264,-1.1596261,-0.4917591,-0.035916355,0.23547721,0.46171075,0.06387,0.79222924,-0.57994616,0.019693544,-0.683,0.30027193,-0.50508106,-0.5609827,0.0071773017,1.451166,0.37730598,0.011740235,-0.42078146,-0.87648547,0.6257642,-0.4329707,0.15309978,-0.18751325,0.3822324,-0.093639895,0.041281216,0.2570167,-0.25249618,-0.15085201,0.4943826,-0.55521333,-0.43866032,0.6118436,-0.2745018,-0.5211562,-0.2307618,-0.3255534,0.34616095,-0.2561756,-0.021171737,-0.4256575,-0.4356998,-0.06558178,0.3009403,-1.3644857,0.0013697828,0.8522806,-0.56505203,-0.11478068,0.0009254568,0.22811441,0.78007275,-0.62499917,-1.5242573,0.03869506,0.6015212,0.23782972,0.5227033,0.071614884,1.1801426,0.42663318,0.30039653,-0.54664093,0.12252296,0.67817676,0.44644833,-0.640401,0.37222913,-1.2243108,-1.4630779,-0.45793024,0.302811,0.4681668,0.4012142,0.20582922,0.18931185,-0.8177825,-0.5331308,-0.20999147,0.63701075,-0.6851594,0.3280706,0.2730562,-0.20940493,-0.236917,0.4109199,-0.4271299,0.53075844,0.73876196,-0.75996155,-0.40605626,0.39646006,-0.79321426,1.0045334,-0.08525509,-0.053965688,-0.027288267,0.03181433,-0.52881515,1.2761714,-0.10789616,0.7438602,0.36807206,0.326499,-0.054623287,0.29440838,-0.6201958,-0.5439848,-0.78529304,1.0247202,-0.3278777,-0.31085494,-1.0365754,0.2725503,-0.8277165,0.3844346,-0.30761543,0.6562579,1.0240662,0.6193857,-0.68299395,1.0164818,0.3309756,-0.08365606,-1.5692786,-0.14103584,-0.49260616,-0.71265894,-0.016152624,-0.33294535,-0.013066404,-0.098309696,-0.3185467,-0.38293427,-0.6520521,0.558019,-0.015836423,-0.8352706,-0.030099481,0.38168058,-0.2639322,-0.29862553,0.84700614,0.52532774,-0.5681049,-0.49885935,-0.4180905,0.453357,-0.1798401,0.7941423,0.21011539,0.11498963,0.25255945,0.3457517,0.9788848,-0.22137758,1.6878355,-0.56717026,-0.3032284,0.33553943,0.51180923,-0.809543,0.02984698,-0.19535482,0.29146144,0.0038327414,-0.6618702,-0.32191655,0.2296418,-0.08735641,-0.075788684,-0.48428774,-0.33607003,0.5426007,0.9777157,-0.5204021,0.3969014,0.36475903,-0.23377801,0.28453043,0.3175873,-0.78106487,0.004776861,-0.15631153,-0.18871103,1.0034978,0.31649756,-0.12522271,0.33656988,0.8130952,-0.80471176,-2.1018882,0.6296934,-0.7239396,0.30256006,0.5040268,0.47718534,-0.29123983,-0.1614115,-0.48285726,-0.12941116,-0.17716348,-0.47017893,-0.1351289,-0.17820568,0.09136739,0.8476177,-0.5341326,-0.812018,1.1685545,-0.62369347,0.09255821,-0.043403864,-0.23206134,-0.00090483896,-0.010142641,0.7118134,0.6820725,-0.50654894,-0.7171666,-2.7481234,-0.35872754,-0.06061279,-0.690246,-0.10082204,-0.5866467,-0.6747085,-0.4393837,-0.42093292,-0.41427165,-0.2447677,-0.06835601,0.43963358,1.1657971,0.6662956,0.190903,-0.079971805,-0.13931616,0.4419209,0.57879406,-1.1994256,-0.13760357,-0.6573414,0.019443518,-1.0313809,1.1469601,0.26097628,0.6689096,0.20888929,0.16340363,-0.7567135,-0.44849944,0.5961265,-0.7986024,1.1177334,-0.14324212,-0.29754853,1.7442104,-0.5856127,0.13188015,0.36874506,0.72201544,-0.23822783,-0.0014325252,-0.97892445,-1.9153519,-0.37436414,-0.1210232,-0.9158677,-0.4700053,-0.33295268,0.2788082,0.24020776,-0.6501395,0.3447956,-0.25226972,1.178257,-0.062464703,-0.1911658,0.6933041,0.018150097,0.34526834,0.3484296,0.48497468,0.052703403,0.21006843,-0.36472055,0.061725106,0.42699385,-0.03471846,-0.8544038,0.6015986,0.1483876,0.29328957,-1.0253698,0.94070536,-0.021583708,-0.9686718,1.0740603,-0.05632037,0.048920196,1.509042,0.5181975,-0.37654963,0.9138881,-0.8206875,-0.27642453,0.3054069,-0.76337,1.1546775,0.09870795,0.4537205,-0.1663239,-0.14594437,0.08165221,0.7168307,-0.54672563,-0.35217637,-0.18802209,0.31043714,-0.45503134,0.18900725,-0.5638289,-0.76829815,-0.059401266,0.8730437,0.5846142,1.3389243,0.14019278,-0.3421419,0.26198253,1.0708317,-0.5523249,-0.07445229,0.7108693,-0.21171956,-0.11955373,0.34755775,-0.6219448,-0.5109712,-0.4225511,0.6807644,0.23718032,0.12791201,-0.4977687,-1.4684265,0.42695215,-0.6398072,0.31299806,-0.43350306,-1.0688015,-0.08718709,0.11625594,-0.7925993,-0.34900707,-0.3536466,-0.1874152,0.83583736,0.26371995,-0.47674894,0.19734083,0.49298552,0.15079652,0.85476,0.23976466,-0.10181093,-0.58176523,0.19779578,0.48946172,0.9947289,0.06392563,-0.017507955,0.7022389,-0.06820534,-0.06890527,-0.797316,0.22780262,1.2858819,0.1000269,0.11166674,0.14489833,0.24307072,-1.6528281,0.022193747,0.2738932,0.5908402,-0.8818527,-0.75360584,0.29288778,0.06605057,-0.34215412,0.58652264,-0.761999,0.35077852,0.46019426,-0.14732681,-0.46642277,0.2184764,-0.21946724,0.16667931,0.29662037,0.5275969,-0.05676022,0.04076669,-0.073843434,1.4931005,0.7048469,0.9056873,-0.067600645,-0.6593014,1.1590589,-1.5903176,0.6421345,-0.66324,0.3452761,-0.46705055,-1.0357888,0.6356057,0.10931615,0.2633478,-0.23683335,0.56950945,-0.25901788,-0.29004642,0.71846527,-0.7167676,-0.36043715,-0.7088265,0.91401994,0.01925594,-0.41613755,0.038870867,-1.1577504,-0.25156787,-0.4888305,-0.12006203,-0.51876116,0.55568546,0.6949658,-0.7814474,0.22275999,-0.29039273,-0.27177125,-0.22969495,-0.16226016,0.03544053,0.6841947,1.3947847,-1.4682448,0.6140922,0.12954499,-0.8953805,0.18158007,-0.18680654,0.25266606,0.42279214,0.26607355,-0.29663196,0.9502078,-0.76063347,0.9525655,-0.7602845,-0.02264233,-0.08485206,0.90432984,-0.17836754,0.09238193,0.1824424,0.6818417,0.9657112,0.2615745,0.21796262,-0.21456961,0.27401325,0.08885578,-0.25173226,-0.7743049,0.6178116,-0.76672745,-0.7477458,-0.16213727,0.72274953,-0.24236716,-0.03345,-1.0926932,0.8595167,-0.18340921,0.5874451,-0.39910433,-0.55283505,-0.78290987,-0.7831731,0.44842333,0.35303563,-0.37280133,0.16150543,-0.9749127,0.0048772045,0.40836188,-0.004960636,0.8812798,0.36655042,-1.062648,0.8847663,-0.33638576,-1.3484887,0.53500825,-0.78516203,-0.278887,-0.44611248,0.11337311,-0.8342638,0.46057925,0.6389566,0.16593388,-0.720403,-0.8107418,-0.74195176,-0.46814743,0.57620937,-0.7170049,-0.27833658,0.37683305,0.41655856,1.1563966,-0.9470648,0.7513653,0.19126181,-0.040591013,-0.5819457,0.08768152,-0.56496674,0.3994272,-1.2461199,-0.57215995,-1.0379676,-0.5199386,0.15721652,1.5078238,-0.43574387,-0.5242819,-1.0059648,-0.6537314,-0.45628506,-0.6277895,1.1432956,-0.85506946,-0.045708578,0.82142174,-0.04236081,-0.21755292,-0.1213244,0.1766863,-0.5301267,-0.11441612,-0.44037977
Are you sure?	-0.30519375,-0.09655141,0.6152431,0.5234937,0.046094283,-0.23128498,0.7693216,0.1759851,-0.3597568,-0.2972231,-0.3665123,0.11383476,0.39311233,-1.3693479,0.13101462,-0.10495997,-0.39613286,-0.06014524,-1.4689251,-0.70875496,0.15149689,-0.4259434,-0.26778933,-0.17511256,-0.15821023,0.76302904,1.4127187,-0.25162247,0.098978825,-0.056944553,0.092620455,0.27110934,0.17032206,0.3756585,0.2736069,-0.24276327,-0.4479176,0.09143937,-0.0907079,-0.9158657,0.6481849,0.12395447,0.16528596,-0.46559027,-0.7459461,0.39625636,-1.1206106,0.50557286,-1.1948049,-0.6479516,-0.18038116,0.5468015,0.7775771,-0.40830994,-1.0782919,0.15461878,-0.7958154,1.0950412,0.13130994,0.43810853,0.49026525,-0.12507556,-0.25273135,-0.105820596,0.41330656,0.958638,0.67905086,0.076105244,1.4514704,-0.8759715,2.1926992,-0.475387,-0.094534196,-0.6408436,-0.3629954,0.58676666,-0.41816914,0.87624145,0.70622,-0.06964966,-0.20843823,-1.7030734,-1.1336908,-0.055272285,-0.19016425,-1.1265731,-0.7531824,0.32571328,-0.42402077,0.94616824,0.5405422,-0.23000772,-0.27979025,0.32606736,-0.45319596,-0.32412648,-0.17474574,-0.036312055,0.051646646,0.1784606,0.122487366,-1.183783,0.5791181,-0.111673415,-0.5925892,1.1927358,0.45013416,0.66236013,0.29858187,0.19744821,-0.46896863,-0.986275,0.38932303,1.1484591,0.20389432,0.2333263,0.04287235,-0.44675586,-0.64189285,0.38566446,-0.5894725,0.11082491,-0.05929759,1.3687693,0.4086629,0.721734,0.89386606,0.4672686,0.050238434,-0.52854544,0.116568886,0.09854785,0.1441343,-1.0541103,-0.087639295,0.582269,0.60148805,0.84855866,-0.2527032,0.10754469,1.0448277,1.6724892,0.3371375,-0.3133278,0.85508615,0.65988165,0.041508693,0.115007855,-0.5087838,-0.28410247,-0.8842911,0.1071679,-0.12622313,-0.45262158,-0.84578395,-1.3176174,-0.3741529,-0.3516239,-1.4315004,0.5978466,-0.16213764,-0.22202408,0.036229964,0.45101038,-0.036043823,0.08285592,-1.0434054,0.7931256,-0.19753458,0.053253684,0.38087752,-0.10486236,0.36689827,0.49588215,-0.74786276,-0.51508445,-1.1582624,-0.47108617,-0.35590664,0.15559466,0.51747924,0.22392209,0.21196775,0.13935532,-0.34635758,0.6446468,-0.8762336,-1.67277,0.37801862,-0.04269156,0.46231958,-0.14429392,0.023286432,-0.27619633,0.16021256,0.49547115,0.8546975,-0.47607896,-0.24906242,-1.1991283,1.0568385,0.675915,1.2849275,0.5957012,-0.25592998,0.72560436,0.30392006,-0.3211266,-0.08343226,0.23923068,-0.07659461,-0.3747839,-0.8978997,-0.47059938,-0.14435224,0.40411115,-0.085809834,0.1600802,0.6500743,-0.544102,-0.24621435,-0.87447804,0.48189273,-0.4127549,-0.8824343,0.04266988,0.72458094,0.19025375,-0.45314357,-0.12969413,-0.86212754,0.33975855,-0.17266993,0.33867827,-0.5160509,0.89815646,0.0439892,-0.09223062,0.7781434,-0.38802704,-0.08688351,0.47205916,-0.24222346,-0.02863881,0.4140971,0.11832181,-0.52889067,-0.16147329,-0.24332555,-0.15599667,-0.78689146,-0.39416778,-0.43411097,-0.8437496,0.009147788,-0.094235055,-1.3528682,-0.17757078,0.5860199,0.06845031,0.04818514,0.051246613,0.6389787,0.7040816,-0.30848745,-1.8559556,0.08979529,0.27394545,0.71837217,0.52324647,-0.13441052,1.375625,0.6696334,0.27941853,-0.48049602,0.07123295,0.6378305,0.59678763,-0.78413314,-0.18681772,-1.0616007,-0.6871988,-0.5647897,0.55728436,0.16513298,0.4313135,0.15324648,-0.24967305,-1.0217279,-0.569501,-0.61944216,0.9243474,-0.846412,0.07582811,0.16386205,-0.14927067,-0.31921074,0.052135024,-0.7650535,0.120425105,0.6833729,-0.828803,-0.19891143,-0.044888917,-0.62745833,0.9291294,-0.19443095,-0.30781618,0.355798,0.24036069,-0.45797095,1.3703264,0.07280534,0.51558626,0.24594478,0.5136721,-0.056269318,0.70026153,-0.19656785,0.022090537,-0.6437635,1.0702351,0.049274817,-0.7578683,-1.217328,0.09952691,-0.654249,0.1586776,-0.55519575,0.2963552,0.82090044,0.6401668,-0.71013445,1.0505079,0.16241391,-0.13682377,-1.0577809,-0.087444015,-0.42459145,-0.5077204,-0.070234954,-0.0462901,0.14088948,-0.28343114,-0.010808281,-0.57390267,-1.2629956,0.46099353,0.23629321,-1.343228,-0.033780638,0.44764698,-0.81942946,-0.2802756,0.7160842,0.9636669,-0.28787702,-0.7136043,-0.47723103,0.54986686,0.47728392,0.42190436,0.20244269,0.50078315,-0.12594129,0.42051086,1.0737637,-0.081818275,1.2602193,-0.32356966,-0.20369531,0.20200455,0.81952024,-0.8670101,-0.018348696,-0.28921857,0.74771756,0.13781647,-0.83265567,-0.17813051,-0.5951352,-0.2108984,-0.12664506,-0.36659753,0.29089472,0.4148562,1.1121112,-0.94421047,0.33590046,0.34313735,-0.17220719,0.12526359,0.5650696,-0.6215868,0.247895,-0.24205792,-0.38667056,0.7310054,0.57302004,-0.16522796,-0.034505155,1.403553,-0.9332412,-1.7673923,0.42339262,-0.58544713,0.0043268874,-0.21488678,0.3591865,-0.39635286,-0.19549505,-0.57887024,-0.3755376,-0.03808865,-0.14788704,-0.15059407,0.2915752,-0.38669062,1.3378716,-0.7881803,-0.45601264,0.48031774,-0.6711209,-0.054495823,0.78026015,-0.3469384,-0.02325595,0.09366155,0.5412568,0.65120226,-0.39852735,-0.9731519,-3.459916,0.13414583,-0.0463803,-0.9412702,-0.1836508,-0.5393705,-0.40776685,-0.36828038,-0.19956094,-0.19072245,-0.29036096,0.046892453,0.66565615,0.48874474,1.0742553,0.30065295,-0.3972794,-0.5094904,0.22078548,0.4963976,-0.58777124,-0.31824967,-0.49697816,-0.08032911,-1.3778492,1.3483311,0.4022908,0.60426867,0.3316587,0.3317566,-1.0687176,-0.2088273,0.63913035,-0.4796792,1.162946,-1.0476612,-0.011623508,1.937764,-0.3602806,0.08754068,0.7219029,0.5801776,-0.20847078,0.3261152,-1.3146127,-1.7877015,-0.24900372,-0.076873936,-0.48288593,-0.41150102,0.13953646,0.41572595,0.3394864,-0.54431605,0.39764223,-0.7070785,0.78911155,-0.6478097,-0.6809852,0.3256598,0.06306884,-0.049565643,0.3684933,0.559719,0.46513033,-0.18484396,-0.110309154,-0.1797592,0.01455918,-0.33312678,-0.9245763,0.22849846,0.30905184,0.3535985,-1.0523366,1.1039478,0.049135044,-0.9633916,1.145831,0.3415428,0.07021409,1.5193704,0.631495,-0.35461044,0.6457412,-1.0577288,-0.4480907,0.24011286,-0.18609218,1.0380105,0.34413302,0.29715583,0.03414461,0.027817942,-0.37292162,0.8698693,-0.45401058,0.18529826,0.50831527,0.28597632,-0.8962831,-0.028034637,-0.52041465,-0.39522818,-0.019611454,0.56340426,0.41235018,1.2152419,0.69653386,-0.14752792,-0.29362836,0.79551345,-0.22663848,0.33338323,0.69892555,-0.5379674,-0.15959793,0.42124608,-0.7678623,-0.3348663,-0.32433912,1.0338162,0.32114115,0.15008387,-0.5284191,-1.0023873,0.2917389,-0.9819234,0.2730935,-0.47364655,-1.0648723,-0.057213467,0.28604415,-0.6174359,-0.37886095,-0.36590815,-0.3269333,0.34855506,0.0908544,-0.4724543,-0.006233014,0.6697912,-0.37316224,1.0242392,0.8162537,0.16224924,-0.76193,-0.034983944,0.38666105,0.3176975,0.5514577,-0.39718583,0.55772054,0.15822291,-0.1535513,-1.0127137,-0.0152530605,0.88947934,-0.011944377,0.37775263,-0.1853085,-0.010955741,-1.3148373,0.5718935,0.11230972,0.7910366,-0.98868513,-0.755708,0.2407337,-0.102845736,-0.29095015,0.15685083,-0.8357572,0.3790098,0.33535978,-0.1825536,-0.08443773,0.6729488,0.0050299712,-0.18146133,-0.13914664,0.6662276,-0.15533133,-0.14092863,0.038884364,1.2487355,0.62146926,1.0213574,0.17428769,-0.7062464,0.737361,-1.5458218,0.543661,-0.8012832,0.33593678,-0.3994081,-0.44169465,0.7008565,-0.05848686,0.63484925,-0.6536805,0.6723402,-0.46917045,-0.48091173,0.8096862,-0.02875618,0.14548232,-1.0413795,1.0474321,0.2557408,-0.22638468,-0.4219465,-0.9455356,-0.13894366,-0.42152968,-0.04053576,-0.6147192,-0.109647326,0.35744524,-1.0143133,-0.037855472,-0.45240974,-0.26673916,-0.1364838,0.52872527,-0.48204848,0.5998737,1.275044,-1.7373081,0.7561095,-0.19457166,-1.0837542,0.5180379,-0.59742475,0.28389123,0.44662416,0.11699227,-0.47990406,0.97190475,-0.60125214,0.6106349,-0.39903608,-0.031800896,0.23644435,1.2285411,-0.10631255,-0.18302433,0.082446106,0.8093794,1.4597845,0.31434965,-0.10722193,-0.40733695,-0.11168864,0.17194462,0.016576024,-0.9137697,0.20482387,-0.69740963,-0.75392604,0.08329607,0.84140056,-0.14102706,0.22921745,-0.8986389,0.85210186,-0.6942046,0.4386828,0.025531441,-0.43136922,-0.74235797,-0.44438374,0.5531694,0.4025732,-0.32677406,-0.26994294,-1.2413692,0.37380645,0.60152394,0.02435871,0.5122346,0.14079277,-1.0668565,0.7911745,-0.28760257,-1.4407964,0.7246005,-0.37310383,0.18155433,-0.36793134,0.07614948,-0.7353723,0.017667836,0.7417197,0.06579765,-0.4993914,-0.718348,-0.51920646,-0.68221855,0.050115705,-0.51633185,-0.26548362,0.33300963,0.034918994,0.75346994,-0.35757625,0.7284754,0.3948647,0.19853877,-0.4647913,-0.019421278,-1.0792745,0.7039177,-1.185266,-0.6738956,-1.2043744,0.17968385,0.2352078,1.6412798,-0.089990295,0.056953594,-1.32138,-0.84126896,-0.5048171,-0.4888096,0.6920853,-0.80837107,-0.018859765,0.9725719,-0.2835308,-0.13006611,-0.008065355,0.017212426,-0.24695973,0.04229809,-0.2281056
